file_name,table_id,merged_group_id,order,anchor_page,pages,path_names,style,style_signature,confidence,col_count,row_count,has_separator,header_is_semantic,row_header_is_semantic,graphic_only,has_graphic,sparse,prev_text,next_text,notes,table_path
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_46,金融機構資訊系統安全基準_table_46,46,130,[130],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,業或避難行動的物品。,業或避難行動的物品。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_46.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_47,金融機構資訊系統安全基準_table_47,47,130,[130],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,業或避難行動的物品。,隔距離。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_47.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_48,金融機構資訊系統安全基準_table_48,48,131,[131],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,隔距離。,隔距離。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_48.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_49,金融機構資訊系統安全基準_table_49,49,131,[131],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,隔距離。,隔距離。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_49.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_50,金融機構資訊系統安全基準_table_50,50,131,[131],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,隔距離。,隔距離。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_50.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_51,金融機構資訊系統安全基準_table_51,51,131,[131],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,隔距離。,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_51.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_52,金融機構資訊系統安全基準_table_52,52,132,[132],(1),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_52.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_53,金融機構資訊系統安全基準_table_53,53,132,[132],(1),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_53.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_54,金融機構資訊系統安全基準_table_54,54,132,[132],(1),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_54.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_55,金融機構資訊系統安全基準_table_55,55,132,[132],(1),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,入侵之場所，在夜間應設置能確保充分明亮度之照明設備（參照圖3）。,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_55.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_56,金融機構資訊系統安全基準_table_56,56,134,[134],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_56.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_57,金融機構資訊系統安全基準_table_57,57,134,[134],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_57.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_58,金融機構資訊系統安全基準_table_58,58,134,[134],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_58.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_59,金融機構資訊系統安全基準_table_59,59,134,[134],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,所，懸掛容易察知之標示板、招牌等標誌（參照【設 24】）。,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_59.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_60,金融機構資訊系統安全基準_table_60,60,135,[135],3、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_60.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_61,金融機構資訊系統安全基準_table_61,61,135,[135],3、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_61.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_62,金融機構資訊系統安全基準_table_62,62,135,[135],3、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_62.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_63,金融機構資訊系統安全基準_table_63,63,135,[135],3、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,3、避雷設備及設備接地系統，應為國家所指定符合台灣工業規格之製品。,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_63.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_64,金融機構資訊系統安全基準_table_64,64,136,[136],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_64.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_65,金融機構資訊系統安全基準_table_65,65,136,[136],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_65.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_66,金融機構資訊系統安全基準_table_66,66,136,[136],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_66.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_67,金融機構資訊系統安全基準_table_67,67,136,[136],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,作業各方面，應注意之事項，應與專用一棟建築物的狀況相同。,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_67.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_68,金融機構資訊系統安全基準_table_68,68,137,[137],(7),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_68.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_69,金融機構資訊系統安全基準_table_69,69,137,[137],(7),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_69.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_70,金融機構資訊系統安全基準_table_70,70,137,[137],(7),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_70.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_71,金融機構資訊系統安全基準_table_71,71,137,[137],(7),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,(7) 地下電力輸送纜線與地下之數據通信線路相互接近或交錯之地段，若纜,性能與時效之結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_71.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_72,金融機構資訊系統安全基準_table_72,72,139,[139],(2),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,性能與時效之結構。,性能與時效之結構。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_72.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_73,金融機構資訊系統安全基準_table_73,73,139,[139],(2),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,性能與時效之結構。,性能與時效之結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_73.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_74,金融機構資訊系統安全基準_table_74,74,139,[139],(2),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,性能與時效之結構。,性能與時效之結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_74.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_75,金融機構資訊系統安全基準_table_75,75,139,[139],(2),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,性能與時效之結構。,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_75.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_76,金融機構資訊系統安全基準_table_76,76,140,[140],3、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_76.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_77,金融機構資訊系統安全基準_table_77,77,140,[140],3、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_77.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_78,金融機構資訊系統安全基準_table_78,78,140,[140],3、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_78.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_79,金融機構資訊系統安全基準_table_79,79,140,[140],3、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,設備安裝基準，載負荷應為 500 ㎏/㎡ 以上。,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_79.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_80,金融機構資訊系統安全基準_table_80,80,141,[141],(3),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_80.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_81,金融機構資訊系統安全基準_table_81,81,141,[141],(3),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_81.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_82,金融機構資訊系統安全基準_table_82,82,141,[141],(3),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_82.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_83,金融機構資訊系統安全基準_table_83,83,141,[141],(3),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,，風管亦易受風力的影響，以致防水層的剝離、斷裂等。,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_83.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_84,金融機構資訊系統安全基準_table_84,84,143,[143],(3),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_84.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_85,金融機構資訊系統安全基準_table_85,85,143,[143],(3),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_85.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_86,金融機構資訊系統安全基準_table_86,86,143,[143],(3),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_86.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_87,金融機構資訊系統安全基準_table_87,87,143,[143],(3),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,板得在厚玻璃板中，夾入格子形狀金屬網之防火、防犯用網狀玻璃。,出水幕，遮斷火災及其幅射熱等之設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_87.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_88,金融機構資訊系統安全基準_table_88,88,144,[144],4、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,出水幕，遮斷火災及其幅射熱等之設備。,出水幕，遮斷火災及其幅射熱等之設備。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_88.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_89,金融機構資訊系統安全基準_table_89,89,144,[144],4、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,出水幕，遮斷火災及其幅射熱等之設備。,出水幕，遮斷火災及其幅射熱等之設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_89.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_90,金融機構資訊系統安全基準_table_90,90,144,[144],4、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,出水幕，遮斷火災及其幅射熱等之設備。,出水幕，遮斷火災及其幅射熱等之設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_90.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_91,金融機構資訊系統安全基準_table_91,91,144,[144],4、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,出水幕，遮斷火災及其幅射熱等之設備。,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_91.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_92,金融機構資訊系統安全基準_table_92,92,145,[145],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_92.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_93,金融機構資訊系統安全基準_table_93,93,145,[145],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_93.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_94,金融機構資訊系統安全基準_table_94,94,145,[145],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_94.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_95,金融機構資訊系統安全基準_table_95,95,145,[145],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,處於容易入侵之環境時，各個門窗亦應設置防犯措施。,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_95.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_96,金融機構資訊系統安全基準_table_96,96,146,[146],(3),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.66,1,1,1,1,0,0,0,0,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,單欄表，首列更像欄名 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_96.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_97,金融機構資訊系統安全基準_table_97,97,146,[146],(3),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_97.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_98,金融機構資訊系統安全基準_table_98,98,146,[146],(3),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_98.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_99,金融機構資訊系統安全基準_table_99,99,146,[146],(3),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,(3) 防犯攝影機 …… 利用攝影機設備，攝影記錄進出口、前面房間之狀態。,3、緊急安全門如加裝門禁磁卡設備，在緊急狀況發生時可由室內直接開啟。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_99.md
